disease,name,description,title,tag_name,link
巴金森病（帕金森氏症）,媽媽因住院開刀好一陣子睡不安穩，突然陷入近10小時昏睡，甚至沒力氣吃飯…。隔天醒來，迷糊、顫抖情形竟好轉許多，是睡眠讓症狀好轉嗎？,"[專家解答] 花蓮慈濟醫院神經內科部主任 羅彥宇			巴金森病的病程可分為5期，單側肢體障礙、雙側肢體障礙、平衡障礙、行動困難、臥床。也因為腦中多巴胺分泌異常，睡眠嚴重受到影響，腦部其它功能也會出現障礙，當病程超出非動作障礙的範圍，可能已經進入到失智階段。			從巴友反應的狀況，難以判定是執行哪1種手術，一般術後多會使用止痛、鎮靜藥物，多有助眠的效果，若屏除用藥，已經返家休息，仍出現睡不安穩又突然昏睡近10小時，全身無力等，這是不正常的現象，可能要思考到病程已往認知功能障礙發展。			睡眠對於巴金森病友格外重要，根據研究，深層睡眠能幫助多巴胺分泌。對巴金森病友而言，擁有品質高的睡眠，有機會可以減少巴金森病藥物的使用。",睡眠療效,生活起居,https://health.udn.com/health/care/138/293226
巴金森病（帕金森氏症）,我大約罹病後2年開始出現腳底、手掌、舌頭麻的情況，還有便祕問題，醫師說我缺乏多巴胺，加藥看不出效果也無法改善。為什麼巴金森病藥物會導致便祕？如果藥物副作用無可避免，還有什麼方式改善嗎？,"[專家解答] 義大醫院醫學研究部副部長 戴逸承			巴金森病友鮮少會因為病程或是藥品副作用出現「麻」的感覺，極少數的研究顯示，使用巴金森病藥物後，體內的維生素B12下降，身體會出現麻的感覺。通常只要正常飲食或補充維生素，大多可改善。一般而言巴友提出「麻痛感」，有可能是僵硬感，但巴友用「麻痛」表達。			巴金森病友高比率會出現便祕，便祕在巴金森病動作障礙出現前10年就可能發生，其中1個原因是巴金森病可能是由腸道開始堆積不正常的蛋白質。			巴金森病友如果想要改善便祕症狀，建議養成每天規律上廁所的習慣，最好是吃完早餐30分鐘後如廁，如廁時間最好固定，也需維持健康運動的生活模式。			美國巴金森病協會（American Parkinson Disease Association, APDA）有推薦一分改善便祕的食譜 ，將麥麩、蘋果醋、和黑棗汁以2：1：1的比例放在一起攪拌均勻，每天可吃1至2茶匙。也建議平時採多吃蔬果的策略，少吃油炸食物，每天喝1400-1900毫升的水。但若有腎臟或心臟疾病者，飲水量則依照醫師建議調整。",便祕,生活起居,https://health.udn.com/health/care/138/293227
巴金森病（帕金森氏症）,爸爸罹患巴金森病，從講話含糊到已經不太能說話，都只出聲喊叫，請語言治療師有辦法幫助爸爸恢復語言能力嗎？通常會如何幫助爸爸復健呢？,"[專家解答] 林口長庚紀念醫院神經內科部主治醫師 陳柔賢			如果是剛被診斷巴金森病，就已經出現說話含糊的症狀，需重新評估是否為典型的巴金森病，也有可能是非典型巴金森病，或是血管型的次發性巴金森病。			血管型的次發性巴金森病，是指中風後逐漸表現出類似巴金森病的症狀，患者沒有典型中風後出現的半身不遂或肢體明顯無力症狀，但腦部因多次而廣泛的小血管阻塞，導致腦部功能衰退、開始出現類似巴金森病的症狀例如動作緩慢、肢體僵硬等。			假若是非典型巴金森病，或是血管型的次發性巴金森病友，透過調整藥物，或是對症下藥，有機會可以改善語言障礙的問題。			不過，如果已經罹病多年，近期才開始講話含糊、無法正常言語，表示該巴金森病友的咽喉肌肉已經明顯退化，腦部的功能也可推測退化嚴重，屬於巴金森病中後期，這時才開始做語言治療，語言治療的效果有限，家屬的期待值不能太高。不過，即使如此，還是建議要做語言治療，同時加上腦部功能的訓練。			語言治療要有效果，巴友得能理解語言治療的細節，不管是注意力、執行力，都得跟上語言治療師，並且持續自我訓練。這一段復健路相對漫長，也不可能恢復到過往的語言能力。",語言能力復健,生活起居,https://health.udn.com/health/care/138/293228
巴金森病（帕金森氏症）,媽媽的血壓在不明原因下，在2小時內急速變化，不知道要吃升血壓還是降血壓藥物，有可能是因為精神不穩定造成血壓急遽變化的嗎？,"[專家解答] 花蓮慈濟醫院神經內科部主任 羅彥宇			巴金森病極早期的症狀會從「自律神經退化」開始發展，通常完全沒有症狀，身體代謝不知不覺變差，腸胃蠕動愈來愈不好。也因為巴金森病在自律神經退化的過程中，血壓會高高低低難以預料，當被確診後，神經系統早已變差，反應時間很慢，血壓通常處於低血壓，不少巴友曾有高血壓，因罹患巴金森病擺脫高血壓。			若原先未確診巴金森病，卻有上述現象，應有所警覺，先到神經內科進行檢查。			巴金森病友血壓變化大，是常見的狀態，但背後藏有複雜原因。第1種是開始使用藥物治療的巴友，原本就是低血壓，又會因為使用左旋多巴藥物，讓血壓變得更低，因此，巴友服用藥物後處於「昏睡」狀態，可透過調整藥物改善。			第2種原因是巴金森病友不少是男性，年長男性可能會有攝護腺肥大問題，治療攝護腺肥大會給予擴大括約肌的藥物，也會使血壓變得更低。",血壓與精神,生活起居,https://health.udn.com/health/care/138/293229
巴金森病（帕金森氏症）,冬天溫度驟降，感覺行動上也變得僵硬，稍微一起身就會跌倒。家人原本病情趨穩，但在颱風天時，晚上不睡覺大吼大叫。巴金森病症狀會因為天氣變化而有不同嗎？,"[專家解答] 國立臺灣大學醫學院附設醫院癌醫中心分院神經科主治醫師 郭明哲			冬天氣溫降低，人類的行動都會變得緩慢，如果是巴友則需要更加注意，氣溫降低讓肢體更加僵硬或是緩慢，起身時應小心避免跌倒。			不過，巴友在颱風天睡覺時大吼大叫屬於一大異狀。巴金森病友有個很特殊的症狀，叫做「快速動眼期睡眠障礙」（RBD），算是巴友的1種非動作障礙，有些巴友在尚未出現動作緩慢、肢體僵硬等動作障礙之前，就發生快速動眼期睡眠障礙。			快速動眼期睡眠障礙是指，人類剛入睡時以及快甦醒時，會進入快速動眼期，快速動眼期也是人類做夢的期間，一般民眾在快速動眼期時，身體肌肉是放鬆的，但有快速動眼期睡眠障礙者，肌肉無法放鬆，會把夢境如實演出來，時常會不小心打枕邊人、起身說話、罵人等，曾有巴友因為過度用力展演夢境，撞傷頭部、跌倒骨折。			要改善快速動眼期障礙，可以做一些伸展運動，不僅改善冬季氣溫低比較容易肢體僵硬的困境，也能舒緩壓力，避免做夢。			如果巴友的枕邊人或是照顧者發現巴友晚上睡眠出現異常，可以記錄相關的情況，包含當天巴友的情緒及近期活動量等，在下次回診時，提供給主治醫師參考，也許可以透過調整藥物，改善症狀。",天氣變化,生活起居,https://health.udn.com/health/care/138/293230
巴金森病（帕金森氏症）,媽媽是巴金森病初期，最近阿嬤要搬來跟爸媽同住，因阿嬤跟媽媽2人關係緊張，我擔心媽媽的病情會不會因壓力迅速惡化？,"[專家解答] 國立臺灣大學醫學院附設醫院臨床神經暨行為醫學中心主任 林靜嫻			無論是工作、家庭、生活都會有壓力，很難完全避免，家屬能協助巴友的是找尋舒壓方式。得先釐清婆媳關係緊繃真的是巴友的壓力來源，如果是，可以嘗試在親屬緊張關係中找尋平衡點，建議可以直接面對問題，逐一找出解方。			目前沒有任何科學實證顯示壓力會使巴金森病惡化。但壓力確實會影響到身心健康，感覺壓力影響到心情時，可以透過一些舒壓的方式，如做運動、瑜伽、冥想或是自己有興趣的活動等。			國際上有進行過巴金森病的大規模臨床試驗，實證醫學指出巴友如果可以規律的運動，特別是低度的有氧運動，如太極拳、瑜伽等，巴金森病友的動作障礙、心理壓力，甚至是認知功能障礙發生的時間，都能大幅減緩。",壓力,生活起居,https://health.udn.com/health/care/138/293231
巴金森病（帕金森氏症）,身為巴友的爸爸需要定期吃藥，但我沒有和他同住，無法確認是否定時吃藥，有什麼讓爸爸不會多吃或少吃藥的好方法嗎？,"[專家解答] 國立臺灣大學醫學院附設醫院神經部巴金森症暨動作障礙中心護理師 呂幸樺			巴金森病分為5期，從早期到中後期的用藥類型不同，通常愈到中後期，藥物使用方式會愈複雜，一天可能要服用3至4次藥物，且每次藥物類型都可能有些許差異。			照顧巴友的家屬，可以設定手機提醒，加上使用一周7天的藥盒，又或是購買「電子藥盒」提醒服藥。照顧者可以先將藥物依用藥時間裝在藥盒內，並在藥盒上載明用藥時間，如早上7點、上午11點、下午3點、晚上7點，此舉能協助巴友或家屬確認是否已服用藥物。			建議巴友在疾病初期即建立良好服藥習慣：固定服藥時段、固定藥品放置位置、良好標示⋯等，以利日後追蹤用藥。照顧巴友的看護人員及家屬，對於巴友的藥物使用也要有正確知識，必須按時服藥並記錄服藥後反應，下次回診時提供給醫師參考，以增加藥物使用效率。",用藥提醒,生活起居,https://health.udn.com/health/care/138/293232
巴金森病（帕金森氏症）,大姊罹患巴金森病1年多，有時會抱怨生病讓她連換衣服都很辛苦。要怎麼選擇服裝、輔具，讓巴友著裝更便利呢？,"[專家解答] 國立臺灣大學醫學院附設醫院神經部巴金森症暨動作障礙中心護理師 呂幸樺			巴金森病友約6成以典型顫抖症狀為主、4成以僵硬為主，服用藥物有時仍會受症狀影響生活。特別是巴友到了病程中後期，肢體及精細動作的能力會逐漸受影響，如吃飯、穿衣、走路平衡等等。因此需透過早期治療及積極運動復健，以延緩疾病退化。			然而隨著疾病的進展，日常生活功能日漸退化時，即會面臨到使用生活輔具的情況。以穿衣而言，上衣及褲子可選擇寬鬆好穿脫，鬆緊帶、魔鬼氈取代拉鍊、鈕扣等等，便於穿脫的款式，以降低穿脫難度。			穿衣建議先從肢體僵硬的一側開始，脫衣則是先脫肢體較佳的一側。建議巴友及早建立如規則服藥、記錄藥效、規律運動、正確穿脫、上下床等習慣。",穿脫衣物,生活起居,https://health.udn.com/health/care/138/293233
巴金森病（帕金森氏症）,媽媽得病後還是堅持要打掃、煮菜，但她因為斷電而跌倒受傷已經不只一次了，我該阻止她繼續做家事嗎？還是有什麼因應的建議嗎？,"[專家解答] 國立臺灣大學醫學院附設醫院神經部巴金森症暨動作障礙中心護理師 呂幸樺			隨巴金森病的病程進展，巴友的生活受影響程度會愈來愈明顯。如果逐漸出現斷電現象，回診需與醫師反應，藉由藥物調整改善。此外，日常生活作息需要「固定」，建議家屬協助巴友訂出「日常生活作息表」，起床、入睡、三餐、服藥、運動、休閒活動等時間均固定下來，幫助日後藥物調整及建立良好復健習慣。			臨床上鼓勵巴友積極搭配運動，雖然做家事在臨床上屬於勞務而非運動，但對於巴友而言，維持正常的活動亦是必要項目。因此，安全狀態下不會建議阻止巴友做家事，可依巴友的狀態，調整做家事的範圍。如家事可採取漸進式、分段式進行，且盡量在服藥後有藥效時執行。",整理家務,生活起居,https://health.udn.com/health/care/138/293234
巴金森病（帕金森氏症）,巴金森病友有什麼飲食禁忌？有可以減緩巴金森病程的飲食指南嗎？,"[專家解答] 國立臺灣大學醫學院附設醫院臨床神經暨行為醫學中心主任 林靜嫻			目前沒有任何針對巴金森病友提出的飲食禁忌，建議藥物與飲食間隔半小時以上以增進藥效的吸收程度。巴友可以透過規律服藥、規律運動，維持正常生活作息，達到減緩病程的目的。			正常生活作息則是以健康為目的，不熬夜、不要有不良嗜好，如菸酒等。飲食也是採取健康飲食的方針，以不增加身體負擔為主軸，少鹽、少油、少糖。			巴金森病被認為是大腦中黑質組織的多巴胺神經細胞不明原因退化，導致多巴胺分泌減少。巴金森病友比一般人更容易出現認知功能障礙或失智症，提到失智症大多會提到地中海飲食。			地中海飲食已被證實對於腦神經系統的退化有一定的助益，雖然目前未有大規模臨床試驗，研究巴金森病與地中海飲食兩者關係。但仍建議巴金森病友可以嘗試採取地中海飲食，達到健康飲食的目的。",飲食建議,生活起居,https://health.udn.com/health/care/138/293235
巴金森病（帕金森氏症）,為什麼巴金森病藥物不能飯後馬上吃，還要避開牛奶、起司這些高蛋白飲食？,"[專家解答] 國立臺灣大學醫學院附設醫院臨床神經暨行為醫學中心主任 林靜嫻			巴金森病用藥多在小腸內被吸收至體內，其中左旋多巴藥物的受體，跟蛋白質被吸收至體內的受體都是在小腸，如果服用巴金森病藥物前後，吃大量的高蛋白或是高油脂食物，將會影響藥物的吸收效果。			蛋白質是人體重要的營養素，可以幫助增加肌力，維持身體正常機能。			建議巴友攝取足夠蛋白質並運動增加肌力，而非不能吃蛋白質。另外，藥物與飲食間隔半小時以上以增進藥效的吸收程度。最好是吃完高蛋白食物後半小時，再服用巴金森病藥物，或是飯前半小時空腹吃，巴金森病的藥物不會傷胃，巴友不用太過擔心。",蛋白質與用藥,生活起居,https://health.udn.com/health/care/138/293236
巴金森病（帕金森氏症）,"我吃巴金森病的藥已快 8 年，最近發現有骨質疏鬆和肌少症要多補充蛋白質，但巴金森病吃藥又要避開高蛋白飲食，巴友該怎麼補充蛋白質？","[專家解答] 國立臺灣大學醫學院附設醫院臨床神經暨行為醫學中心主任 林靜嫻			服用巴金森病的藥物，僅需要注意吃含有蛋白質食物時，與藥物間隔至少半小時，並非不能吃高蛋白食物。			引起肌少症的最大原因與「運動不足」較有關係，肌肉需靠運動培養，蛋白質是幫助肌肉生長的營養素之一，但光有蛋白質沒有運動，也不會轉換成肌肉，同樣會出現肌少症。			骨質疏鬆症的成因與鈣質流失有關，根據國健署的資料顯示，人體的骨質，出生後會不斷增加，成長到30歲左右達到最高峰，之後骨質會逐漸減少，女性則在停經後，骨質流失的速度會更快。因此醫學界多會建議民眾提早存骨本。			除了攝取足夠的鈣質，幫助人體吸收鈣質的一大關鍵是維生素D，人體維生素D最大宗的來源是太陽，陽光與皮膚接觸後，人體會自然生成維生素D，缺乏維生素D會影響人體的鈣質吸收。			建議巴友的飲食方針仍是正常飲食，加強戶外運動的頻率是必要的，既可以幫助延緩巴金森病的病程，也能透過接觸陽光，增加體內產生維生素D的機會，減少骨質疏鬆症的風險。",蛋白質補充,生活起居,https://health.udn.com/health/care/138/293237
巴金森病（帕金森氏症）,聽說黑咖啡對控制病情有幫助，母親罹患巴金森病6年，每天煮咖啡給她喝好嗎？,"[專家解答] 高雄長庚紀念醫院神經內科主治醫師 林祖功			有部分的公衛研究調查結果顯示，每天喝咖啡的人罹患巴金森病的機率，比沒有喝咖啡的人低一些；但目前研究沒辦法證實，黑咖啡能讓巴金森病逆轉，或是延緩症狀，僅能說明有喝咖啡的人，從統計數據看起來，罹病的機率相對低一些。			喝咖啡屬於1種嗜好或是習慣，如果巴金森病友本身就喜歡喝黑咖啡，罹病後繼續喝是沒有問題的。如果是為了控制巴金森病才開始喝，黑咖啡沒有辦法達到控制病情的目的。			當巴友出現巴金森病症狀而被診斷後，巴友腦中的多巴胺細胞大約已退化死亡約6至7成，不可能新增1個喝黑咖啡的習慣，就能達到控制病情的效果。			不過，照顧者的目的是為了幫助巴友開心，不管是黑咖啡、或其它有益健康的食物，照顧者都不需要阻止巴友吃，只要吃的食物是自然的，沒有過量飲食，都鼓勵照顧者這樣做。",咖啡,生活起居,https://health.udn.com/health/care/138/293238
巴金森病（帕金森氏症）,維生素D、維生素B群、Q10等營養品可以幫助控制病情嗎？可以自己買綜合維生素吃嗎？,"[專家解答] 高雄長庚紀念醫院神經內科主治醫師 林祖功Q10作用的位置是在細胞的粒線體，可幫助達到抗氧化、順利產生細胞能量等效果。過去曾有研究團隊針對巴金森病退化過程Q10是否具有延緩效果，1個較小的臨床試驗顯示Q10具有保護效果，但其它大型臨床試驗則無法證實這個結果，因此使用Q10對巴友而言，如同吃一般的食物，具有營養但對病情不會產生任何影響。至於維生素D或是B群，也沒有明確的實證可以幫助控制巴金森病的病情，不過維生素是人體必要的營養素，如果平時飲食狀況不佳，沒辦法均衡飲食，可以自行購買綜合維生素食用。要注意的是，如果巴友時常需要同時服用多種藥物，維生素的攝取可能會增加藥丸的顆數，進而造成負擔，所以保健食品的攝取必須兼顧服用藥丸的數量，以免影響正常藥物的服用。另外，經濟因素也是需要考量的因素之一。目前最有效控制巴金森病病情的方式是「持續運動」，已有實證證實，多項運動可以有效控制病情進展，如太極拳、瑜伽。罹病後開始做運動，能有效幫助控制病情延緩惡化。但必須強調的是，運動可以強健身體，定時服用巴金森病藥物才能改善動作障礙，因此，藥物的定時服用及持續運動，2者相輔相成，缺一不可。",維生素,生活起居,https://health.udn.com/health/care/138/293239
巴金森病（帕金森氏症）,最近很熱門的飲食方法生酮飲食，聽說對巴金森病具有療效。請問生酮飲食真的能改善巴金森病嗎？,"[專家解答] 陸教授神經科診所院長 陸清松			巴金森病目前雖然沒有治療痊癒的方法，但是藥物以及運動可以有效的改善巴金森病症狀。無論是各種飲食方式對於巴金森病都「沒有」被證實有任何療效，或是可以幫助減緩症狀。			不管是生酮飲食、地中海飲食都回歸到人體特殊化的營養攝取。站在其它疾病的角度，這2種飲食對人體是有益的。像是生酮飲食有人運用在減重，地中海飲食則可以減少心血管的負擔，增加蔬果的攝取及纖維質，可以幫助排便等。			如果巴友因相信坊間流傳生酮飲食或是地中海飲食可以改善巴金森病，而放棄正規的藥物治療，此舉將是「反客為主」，千萬不要迷信這些飲食方式就能改善疾病。飲食方式仍是要回到人體基本的營養以及熱量需求。",生酮飲食,生活起居,https://health.udn.com/health/care/138/293240
巴金森病（帕金森氏症）,看報導說腸道是人的第2大腦，兩者隨時連動，那巴友服用益生菌會對病情有幫助嗎？,"[專家解答] 陸教授神經科診所院長 陸清松醫學界現在有1個新的理論為「腸腦軸線」（Gut-Brain axis），這條腸腦軸線並非一條真正的線，而是大腦與腸消化道之間的一道溝通橋樑，腸腦軸線是由腸道菌透過迷走神經，連結大腦的感知系統構成的。腸道菌集結腸道中的訊息，最後透過腸腦軸線傳遞到大腦，因此科學家認為「腸道菌」健康與大腦健康有關係，而且兩者是連動的。不管是巴金森病的藥物吸收，或是其它藥物，吸收的位置都是在人體的腸道，經由血液運送到大腦。有研究顯示，有些人的腸道中會產生一些「毒蛋白」，如alpha-突觸核蛋白(&alpha;-synuclein)，這種毒蛋白在黑質細胞內逐漸堆積形成路易氏體，是巴金森病的主要病理特徵。如果在大腦中廣泛形成alpha-突觸核蛋白，會引發路易氏體失智症；如果這種毒蛋白在腸胃道中產生，透過迷走神經就可能被送到大腦，引起巴金森病。因此，開始有論述指出，只要降低腸道alpha-突觸核蛋白的產生，就可能避免巴金森病，甚至開始推廣「用好菌」抑制腸胃道產生這種毒蛋白。但至今仍在理論階段，雖已證實alpha-突觸核蛋白是最重要造成巴金森病的原因，仍無法確認服用益生菌可抑制此種毒蛋白的產生。益生菌僅被證實可以改善便祕，幫助腸胃道蠕動等，如果巴友有此改善需求，才建議吃。益生菌可在晚餐之後到睡前這段期間服用，原則上是與藥物間隔1至2小時，能避免干擾其它藥物的吸收。",益生菌,生活起居,https://health.udn.com/health/care/138/293241
巴金森病（帕金森氏症）,我想讓家人得到最好的照護，請問該找附近的醫院看神經內科，還是找大醫院的巴金森病權威醫師？,"[專家解答] 國立臺灣大學醫學院附設醫院臨床神經暨行為醫學中心主任 林靜嫻巴金森病是一種慢性疾病，需要定期回診，病況穩定者約3個月回診1次，如果病情出現變化，需要隨時回診調整藥物劑量，建議在住家附近的醫療院所就近就醫。如果是剛被診斷巴金森病的巴友，期別屬於輕度，建議可以找尋住家附近的神經內科醫師。巴友初期需頻繁調整藥物，當藥物調整好之後，只需每3個月回診一次，且初期藥物效果反應佳，巴友的生活幾乎不會受到疾病太大的影響，無需舟車勞頓至大醫院看診。當發病超過3至5年以上，巴友可能會陸續出現藥物副作用，有些巴友服藥後約3至4小時就會出現藥效漸退情形，用藥劑量較高的巴友，甚至可能有異動症表現，進而影響日常生活，此時需要比過往更頻繁的藥物調整、並觀察用藥後反應。因此建議這時期的巴友可以從原本的診所轉到大醫院，如醫學中心看診，主要是這個階段的巴友，需要更多的資源介入。除了調整藥物需求，此時期的巴友也需要整合性的治療，像是可能要做深腦刺激術（DBS）等，而大醫院神經內科分的科別更為細緻，可以提供更多的醫療服務。不過，不需要特別找尋權威醫師，應該是找溝通順暢，了解自身病情的醫師，而疾病中後期選擇大醫院，為的是爭取更多醫療資源，讓疾病可以更妥善被照顧。",就醫選擇,疾病治療,https://health.udn.com/health/care/139/293242
巴金森病（帕金森氏症）,家人剛確診罹患巴金森病，但日常生活目前還不受影響，只有輕微手抖，請問目前就得開始吃藥嗎？巴金森病友進入到什麼病程後需要開始用藥？,"[專家解答] 彰化基督教醫院神經醫學部主治醫師 陳彥中巴金森病的藥物只能控制症狀，但難以阻止病程發展，若早期症狀未明顯影響日常功能，可先服用低劑量藥物，如第一線的單胺氧化酶抑制劑等。如果是輕微手抖，建議除使用抗膽鹼藥物，也可增加使用乙型阻斷劑幫助控制症狀。當症狀已經影響到生活功能時，可與醫師討論要不要開始用藥，如多巴胺受體促效劑或使用較強效的左旋多巴等藥物，透過規律用藥，讓病況獲得良好控制。但如果使用左旋多巴藥物，則須留意因藥效波動引起的異動症。「藥效波動」不是指抗藥性，而是藥物因為巴友疾病的病程，效果愈來愈差，可能會引發異動症或是斷電現象。異動症是指身體無法控制地不自主運動，斷電現象則是巴友在藥效退去後突然回到原本肢體僵硬、顫抖或是動作遲緩等症狀。避免藥效波動提早出現，又能達到控制巴金森病初期症狀，依台灣動作障礙學會巴金森病治療建議，70歲以下的巴友應先使用多巴胺受體促效劑，後續症狀若無法獲得控制時，再使用左旋多巴藥物。這類的方式，也被稱為巴金森病的雞尾酒藥物治療方法。用藥的時機除思考巴友的病況以外，也需要考量巴友年紀，若巴友已高齡75歲才就診，國人平均餘命約82歲，左旋多巴藥物出現藥效波動通常在5至7年以後，此時巴友使用左旋多巴藥物可較快的改善生活功能。",確診用藥,疾病治療,https://health.udn.com/health/care/139/293243
巴金森病（帕金森氏症）,我41歲時確診巴金森病，是年輕型病友，請問治療方式與老年才罹病的人一樣嗎？我還年輕，能先不吃藥嗎？,"[專家解答] 彰化基督教醫院神經醫學部主治醫師 陳彥中典型的巴金森病發病年齡常在65歲以上，約占所有病人的75至80%；而年輕型巴金森病友，定義在50歲以下，建議可先做基因檢測，若證實是少數的基因遺傳，有機會尋求目前正在進行的相關臨床試驗；若是不明原因發病，與老年發病的巴友一樣需以藥物治療，但策略不同。年輕型巴金森病友服用藥物的時間會比老年才發病的巴友長，巴金森病藥物中，左旋多巴的效果最好，但隨著使用時間增加，會產生異動症等副作用；避免年輕型巴友提早出現異動症，一開始會先使用多巴胺受體促效劑，延後使用左旋多巴的時間。巴金森病目前僅能透過藥物控制，無法治癒，年輕型巴友若以平均餘命來說，還有30至40年的壽命，需與巴金森病共舞，如何降低長期用藥後藥效波動的影響，會建議先使用多巴胺受體促效劑治療。",年輕型巴友用藥策略,疾病治療,https://health.udn.com/health/care/139/293244
巴金森病（帕金森氏症）,因工作需要，一定要某個時段發揮藥效，我該如何用藥？可以自行推算並更動服藥時間嗎？,"[專家解答] 彰化基督教醫院神經醫學部主治醫師 陳彥中			要能維持藥效的頻率，更動服藥時間，是可以的。			如果因為工作需求，需要控制藥物發揮藥效的時間，可與醫師討論，在維持原本用藥的頻率下，搭配可延緩多巴胺代謝效果的其它藥品一起使用。			若符合健保條件範圍，也可使用左旋多巴長效型藥物，改善藥效對巴友生活上的影響。			使用左旋多巴長效型藥物的健保給付條件為，使用COMT抑制劑(如：Comtan、Tasmar)、周邊神經的DDC抑制劑等延長多巴胺在體內代謝時間的藥物無效，巴友仍有藥效波動等，才可使用如Numient、Madopar等左旋多巴長效型藥物。			如果巴友不符合健保給付左旋多巴長效型藥物的條件，但工作或是生活上有需求，可採自費使用，但臨床上建議先用可延長多巴胺在體內代謝時間的藥物，如COMT抑制劑(如：Comtan、Tasmar)、周邊神經的DDC抑制劑，同時搭配左旋多巴治療。",定時用藥,疾病治療,https://health.udn.com/health/care/139/293245
巴金森病（帕金森氏症）,父親吃藥2年好轉了很多，是不是可以減低用藥量，或甚至之後不用再吃藥了？,"[專家解答] 國立臺灣大學醫學院附設醫院臨床神經暨行為醫學中心主任 林靜嫻			巴金森病是一種慢性疾病，如同高血壓、糖尿病，需要長期透過藥物控制。如果病況穩定時，自行將藥物拿掉，這樣會回到原本的病況，不建議自行減藥或是停止多巴胺藥物的補充。			目前所使用的巴金森病藥物都是經過嚴謹臨床試驗與衛福部食藥署核准上市，請巴友不用擔心，也請與您的醫師討論後再調整藥物。",降低藥量,疾病治療,https://health.udn.com/health/care/139/293246
巴金森病（帕金森氏症）,確診巴金森病後，常聽到巴友互相提醒要與醫師討論調整用藥。請問巴友平日可以記錄哪些現象或數值，作為醫師評估是否需調整用藥的參考呢？,"[專家解答] 彰化基督教醫院神經醫學部主治醫師 陳彥中			建議可以記錄服藥時間、副作用、血壓持續7天，回診主動提供給醫師。			巴金森病藥物的使用目的是為了讓多巴胺在體內濃度一致，通常使用左旋多巴藥物時，會建議一天使用4次，用藥時間分別是早上7點、上午11點、下午3點、下午7點。巴友也能依照自己的需求，與醫師討論後調整用藥時間。			副作用並非只在使用藥物「之後」才記錄，當身體出現不適感時，大約是幾點都建議記錄，醫師搭配服藥時間，可判定是藥物生效後引起的副作用，還是藥效退了之後才產生，可作為調藥的依據。			也建議同住家人協助一同記錄，有時巴友會忽略症狀，如曾跌倒過，認為是意外，就未將其記錄。			巴友記錄方式，如：上午11點服用藥物，手抖症狀明顯改善，下午1點左右手抖症狀出現；家人記錄方式，如：中午吃飯時發現嗆咳、刷牙的時間比以前還長、很容易因為小事生氣、有時出現幻覺、突然行為異常，例如無理智性購物或是飲食等。			巴金森病除了有「動作障礙」如手抖、肢體僵硬緩慢，也有「非動作障礙」，如情緒起伏不定或悶悶不樂、失眠、便祕、夢遊、尿失禁、性慾降低等。不少巴友對於非動作障礙的理解不足，導致未列入記錄範疇。			建議可以採「藥效減退自評表」（wearing-off，WOQ-9）量表，針對量表的9大問題，隨時做自我評估，巴友如果罹病5年後，服藥都沒有太大異狀，可回診前1周記錄。其餘巴友則可在回診前記錄1至2周，如果記錄1個月，自評的敏感度高，也會增加醫師評斷後續給藥的效果。血壓則建議每天固定時間記錄，可選擇某次服用藥物前、後半小時各記錄一次。",調藥觀察事項,疾病治療,https://health.udn.com/health/care/139/293247
巴金森病（帕金森氏症）,什麼是用藥蜜月期？平均大約持續多久呢？有什麼方法延長用藥蜜月期？,"[專家解答] 中國醫藥大學附設醫院神經部巴金森暨動作障礙科主治醫師 敖瑀			巴金森病用藥蜜月期是指「用藥後症狀改善，又沒有出現異動症等副作用的期間。			一般來說，巴金森病友用藥後5年後，可能就會離開用藥蜜月期，陸續出現藥物效果減退情況。使用左旋多巴的巴友，可能出現「斷電現象」；藥品有時服用後有效，有時服用沒效；藥效忽然消失、有效期間變短等等，都需要透過藥物的調配及仔細觀察症狀變化來改善。			使用巴金森病藥物會出現藥效減退或副作用，一方面與藥物機轉有關，另一方面也與患者腦部的多巴胺神經元愈來愈退化有關。			當原有藥物反應不如預期時，常需透過調整劑量來跟上退化程度；但因腦部退化隨疾病進展愈加嚴重，當給予間斷式的高劑量左旋多巴刺激時，容易導致腦內的多巴胺濃度大幅度的上下震盪，例如：當藥物濃度高於最適治療區間，巴友可能出現異動症或幻覺等；但當藥物濃度掉到最適治療區間之下時，巴友就可能出現動彈不得的情況。			目前沒有明確的方法可預期藥物效果減退何時會發生、在哪些巴友身上會出現，不過，若能避免在前期使用高劑量的左旋多巴類藥物，輔以多巴胺受體促效劑等其它機轉藥物使用，將能有效延後異動症的出現。			巴友如果可維持正常生活作息、社交生活，保持心情愉悅，維持運動習慣等，都有機會幫助延長用藥蜜月期，達到良好的動作與非動作障礙控制。",用藥蜜月期,疾病治療,https://health.udn.com/health/care/139/293248
